year,facility_type,result,count
2020,Other,Out of Business,1
2020,Other,Pass,0
2020,Other,Pass w/ Conditions,0
2020,Private,Business Not Located,0
2020,Private,Fail,2
2020,Private,No Entry,0
2020,Private,Not Ready,0
2020,Private,Out of Business,0
2020,Private,Pass,3
2020,Private,Pass w/ Conditions,0
2020,Private School,Business Not Located,0
2020,Private School,Fail,0
2020,Private School,No Entry,0
2020,Private School,Not Ready,1
2020,Private School,Out of Business,0
2020,Private School,Pass,5
2020,Private School,Pass w/ Conditions,0
2020,Public School,Business Not Located,0
2020,Public School,Fail,0
2020,Public School,No Entry,0
2020,Public School,Not Ready,0
2020,Public School,Out of Business,0
2020,Public School,Pass,1
2020,Public School,Pass w/ Conditions,0
2020,Rehab Center,Business Not Located,0
2020,Rehab Center,Fail,1
2020,Rehab Center,No Entry,0
2020,Rehab Center,Not Ready,0
2020,Rehab Center,Out of Business,0
2020,Rehab Center,Pass,1
2020,Rehab Center,Pass w/ Conditions,0
2020,Restaurant,Business Not Located,1
2020,Restaurant,Fail,1798
2020,Restaurant,No Entry,620
2020,Restaurant,Not Ready,226
2020,Restaurant,Out of Business,743
2020,Restaurant,Pass,3646
2020,Restaurant,Pass w/ Conditions,2587
2020,Retail,Business Not Located,0
2020,Retail,Fail,0
2020,Retail,No Entry,0
2020,Retail,Not Ready,0
2020,Retail,Out of Business,1
2020,Retail,Pass,0
2020,Retail,Pass w/ Conditions,0
2020,Rooftop,Business Not Located,0
2020,Rooftop,Fail,2
2020,Rooftop,No Entry,1
2020,Rooftop,Not Ready,0
2020,Rooftop,Out of Business,0
2020,Rooftop,Pass,4
2020,Rooftop,Pass w/ Conditions,2
2020,School,Business Not Located,0
2020,School,Fail,223
2020,School,No Entry,12
2020,School,Not Ready,0
2020,School,Out of Business,13
2020,School,Pass,527
2020,School,Pass w/ Conditions,149
2020,Shared Kitchen,Business Not Located,0
2020,Shared Kitchen,Fail,3
2020,Shared Kitchen,No Entry,2
2020,Shared Kitchen,Not Ready,1
2020,Shared Kitchen,Out of Business,2
2020,Shared Kitchen,Pass,22
2020,Shared Kitchen,Pass w/ Conditions,5
2020,Shelter,Business Not Located,0
2020,Shelter,Fail,2
2020,Shelter,No Entry,0
2020,Shelter,Not Ready,0
2020,Shelter,Out of Business,1
2020,Shelter,Pass,6
2020,Shelter,Pass w/ Conditions,2
2020,Store,Business Not Located,0
2020,Store,Fail,2
2020,Store,No Entry,0
2020,Store,Not Ready,0
2020,Store,Out of Business,0
2020,Store,Pass,1
2020,Store,Pass w/ Conditions,1
2020,Tavern,Business Not Located,0
2020,Tavern,Fail,9
2020,Tavern,No Entry,1
2020,Tavern,Not Ready,1
2020,Tavern,Out of Business,3
2020,Tavern,Pass,11
2020,Tavern,Pass w/ Conditions,4
2020,Unused Storage,Business Not Located,0
2020,Unused Storage,Fail,0
2020,Unused Storage,No Entry,0
2020,Unused Storage,Not Ready,0
2020,Unused Storage,Out of Business,0
2020,Unused Storage,Pass,1
2020,Unused Storage,Pass w/ Conditions,0
2020,Wholesale,Business Not Located,0
2020,Wholesale,Fail,0
2020,Wholesale,No Entry,0
2020,Wholesale,Not Ready,0
2020,Wholesale,Out of Business,3
2020,Wholesale,Pass,4
2020,Wholesale,Pass w/ Conditions,3
2021,Children's Services Facility,Business Not Located,0
2021,Children's Services Facility,Fail,91
2021,Children's Services Facility,No Entry,19
2021,Children's Services Facility,Not Ready,3
2021,Children's Services Facility,Out of Business,27
2021,Children's Services Facility,Pass,357
2021,Children's Services Facility,Pass w/ Conditions,60
2021,Adult Daycare,Business Not Located,0
2021,Adult Daycare,Fail,0
2021,Adult Daycare,No Entry,0
2021,Adult Daycare,Not Ready,0
2021,Adult Daycare,Out of Business,1
2021,Adult Daycare,Pass,2
2021,Adult Daycare,Pass w/ Conditions,0
2021,After School Program,Business Not Located,0
2021,After School Program,Fail,0
2021,After School Program,No Entry,0
2021,After School Program,Not Ready,0
2021,After School Program,Out of Business,0
2021,After School Program,Pass,1
2021,After School Program,Pass w/ Conditions,0
2021,Archdiocese,Business Not Located,0
2021,Archdiocese,Fail,1
2021,Archdiocese,No Entry,0
2021,Archdiocese,Not Ready,0
2021,Archdiocese,Out of Business,0
2021,Archdiocese,Pass,0
2021,Archdiocese,Pass w/ Conditions,0
2021,Assisted Living,Business Not Located,0
2021,Assisted Living,Fail,0
2021,Assisted Living,No Entry,0
2021,Assisted Living,Not Ready,0
2021,Assisted Living,Out of Business,0
2021,Assisted Living,Pass,2
2021,Assisted Living,Pass w/ Conditions,0
2021,Assisted Living Senior Care,Business Not Located,0
2021,Assisted Living Senior Care,Fail,0
2021,Assisted Living Senior Care,No Entry,0
2021,Assisted Living Senior Care,Not Ready,0
2021,Assisted Living Senior Care,Out of Business,0
2021,Assisted Living Senior Care,Pass,1
2021,Assisted Living Senior Care,Pass w/ Conditions,0
2021,Bakery,Business Not Located,0
2021,Bakery,Fail,47
2021,Bakery,No Entry,21
2021,Bakery,Not Ready,10
2021,Bakery,Out of Business,17
2021,Bakery,Pass,82
2021,Bakery,Pass w/ Conditions,51
2021,Banquet,Business Not Located,0
2021,Banquet,Fail,0
2021,Banquet,No Entry,9
2021,Banquet,Not Ready,0
2021,Banquet,Out of Business,0
2021,Banquet,Pass,8
2021,Banquet,Pass w/ Conditions,5
2021,Butcher,Business Not Located,0
2021,Butcher,Fail,6
2021,Butcher,No Entry,1
2021,Butcher,Not Ready,0
2021,Butcher,Out of Business,1
2021,Butcher,Pass,13
2021,Butcher,Pass w/ Conditions,1
2021,Cafeteria,Business Not Located,0
2021,Cafeteria,Fail,0
2021,Cafeteria,No Entry,0
2021,Cafeteria,Not Ready,0
2021,Cafeteria,Out of Business,0
2021,Cafeteria,Pass,3
2021,Cafeteria,Pass w/ Conditions,2
2021,Catering,Business Not Located,0
2021,Catering,Fail,14
2021,Catering,No Entry,16
2021,Catering,Not Ready,1
2021,Catering,Out of Business,13
2021,Catering,Pass,40
2021,Catering,Pass w/ Conditions,13
2021,CHARTER,Business Not Located,0
2021,CHARTER,Fail,1
2021,CHARTER,No Entry,0
2021,CHARTER,Not Ready,0
2021,CHARTER,Out of Business,0
2021,CHARTER,Pass,5
2021,CHARTER,Pass w/ Conditions,2
2021,Church,Business Not Located,0
2021,Church,Fail,0
2021,Church,No Entry,0
2021,Church,Not Ready,0
2021,Church,Out of Business,0
2021,Church,Pass,1
2021,Church,Pass w/ Conditions,0
2021,Coffee,Business Not Located,0
2021,Coffee,Fail,0
2021,Coffee,No Entry,0
2021,Coffee,Not Ready,0
2021,Coffee,Out of Business,0
2021,Coffee,Pass,2
2021,Coffee,Pass w/ Conditions,0
2021,Commissary,Business Not Located,0
2021,Commissary,Fail,2
2021,Commissary,No Entry,0
2021,Commissary,Not Ready,0
2021,Commissary,Out of Business,1
2021,Commissary,Pass,1
2021,Commissary,Pass w/ Conditions,0
2021,Convenience,Business Not Located,0
2021,Convenience,Fail,0
2021,Convenience,No Entry,0
2021,Convenience,Not Ready,0
2021,Convenience,Out of Business,0
2021,Convenience,Pass,2
2021,Convenience,Pass w/ Conditions,0
2021,Cooking Instruction,Business Not Located,0
2021,Cooking Instruction,Fail,1
2021,Cooking Instruction,No Entry,0
2021,Cooking Instruction,Not Ready,0
2021,Cooking Instruction,Out of Business,0
2021,Cooking Instruction,Pass,4
2021,Cooking Instruction,Pass w/ Conditions,2
2021,Day Care,Business Not Located,0
2021,Day Care,Fail,77
2021,Day Care,No Entry,23
2021,Day Care,Not Ready,5
2021,Day Care,Out of Business,23
2021,Day Care,Pass,262
2021,Day Care,Pass w/ Conditions,40
2021,Deli,Business Not Located,0
2021,Deli,Fail,0
2021,Deli,No Entry,1
2021,Deli,Not Ready,0
2021,Deli,Out of Business,0
2021,Deli,Pass,0
2021,Deli,Pass w/ Conditions,0
2021,Distillery,Business Not Located,0
2021,Distillery,Fail,1
2021,Distillery,No Entry,0
2021,Distillery,Not Ready,0
2021,Distillery,Out of Business,0
2021,Distillery,Pass,1
2021,Distillery,Pass w/ Conditions,1
2021,Event Center,Business Not Located,0
2021,Event Center,Fail,3
2021,Event Center,No Entry,2
2021,Event Center,Not Ready,0
2021,Event Center,Out of Business,2
2021,Event Center,Pass,8
2021,Event Center,Pass w/ Conditions,3
2021,Fitness Center,Business Not Located,0
2021,Fitness Center,Fail,2
2021,Fitness Center,No Entry,0
2021,Fitness Center,Not Ready,0
2021,Fitness Center,Out of Business,0
2021,Fitness Center,Pass,1
2021,Fitness Center,Pass w/ Conditions,0
2021,Flea Market,Business Not Located,0
2021,Flea Market,Fail,1
2021,Flea Market,No Entry,0
2021,Flea Market,Not Ready,0
2021,Flea Market,Out of Business,0
2021,Flea Market,Pass,0
2021,Flea Market,Pass w/ Conditions,1
2021,Food Booth,Business Not Located,0
2021,Food Booth,Fail,0
2021,Food Booth,No Entry,0
2021,Food Booth,Not Ready,0
2021,Food Booth,Out of Business,1
2021,Food Booth,Pass,0
2021,Food Booth,Pass w/ Conditions,0
2021,Gas Station,Business Not Located,0
2021,Gas Station,Fail,4
2021,Gas Station,No Entry,0
2021,Gas Station,Not Ready,2
2021,Gas Station,Out of Business,5
2021,Gas Station,Pass,6
2021,Gas Station,Pass w/ Conditions,2
2021,Golden Diner,Business Not Located,0
2021,Golden Diner,Fail,5
2021,Golden Diner,No Entry,0
2021,Golden Diner,Not Ready,0
2021,Golden Diner,Out of Business,0
2021,Golden Diner,Pass,25
2021,Golden Diner,Pass w/ Conditions,6
2021,Grocery,Business Not Located,1
2021,Grocery,Fail,328
2021,Grocery,No Entry,34
2021,Grocery,Not Ready,60
2021,Grocery,Out of Business,142
2021,Grocery,Pass,613
2021,Grocery,Pass w/ Conditions,373
2021,Hair Salon,Business Not Located,0
2021,Hair Salon,Fail,1
2021,Hair Salon,No Entry,0
2021,Hair Salon,Not Ready,1
2021,Hair Salon,Out of Business,0
2021,Hair Salon,Pass,2
2021,Hair Salon,Pass w/ Conditions,0
2021,Herbal,Business Not Located,0
2021,Herbal,Fail,0
2021,Herbal,No Entry,0
2021,Herbal,Not Ready,0
2021,Herbal,Out of Business,2
2021,Herbal,Pass,0
2021,Herbal,Pass w/ Conditions,0
2021,High School,Business Not Located,0
2021,High School,Fail,0
2021,High School,No Entry,0
2021,High School,Not Ready,0
2021,High School,Out of Business,0
2021,High School,Pass,1
2021,High School,Pass w/ Conditions,0
2021,Hospital,Business Not Located,0
2021,Hospital,Fail,14
2021,Hospital,No Entry,2
2021,Hospital,Not Ready,0
2021,Hospital,Out of Business,4
2021,Hospital,Pass,35
2021,Hospital,Pass w/ Conditions,9
2021,Hot Dog,Business Not Located,0
2021,Hot Dog,Fail,1
2021,Hot Dog,No Entry,0
2021,Hot Dog,Not Ready,0
2021,Hot Dog,Out of Business,0
2021,Hot Dog,Pass,0
2021,Hot Dog,Pass w/ Conditions,0
2021,Hotel,Business Not Located,0
2021,Hotel,Fail,0
2021,Hotel,No Entry,0
2021,Hotel,Not Ready,2
2021,Hotel,Out of Business,0
2021,Hotel,Pass,0
2021,Hotel,Pass w/ Conditions,9
2021,Frozen Dessert,Business Not Located,0
2021,Frozen Dessert,Fail,1
2021,Frozen Dessert,No Entry,1
2021,Frozen Dessert,Not Ready,0
2021,Frozen Dessert,Out of Business,1
2021,Frozen Dessert,Pass,1
2021,Frozen Dessert,Pass w/ Conditions,2
2021,Juice Bar,Business Not Located,0
2021,Juice Bar,Fail,0
2021,Juice Bar,No Entry,0
2021,Juice Bar,Not Ready,0
2021,Juice Bar,Out of Business,1
2021,Juice Bar,Pass,0
2021,Juice Bar,Pass w/ Conditions,0
2021,Kiosk,Business Not Located,0
2021,Kiosk,Fail,1
2021,Kiosk,No Entry,0
2021,Kiosk,Not Ready,0
2021,Kiosk,Out of Business,0
2021,Kiosk,Pass,0
2021,Kiosk,Pass w/ Conditions,0
2021,Liquor,Business Not Located,0
2021,Liquor,Fail,19
2021,Liquor,No Entry,1
2021,Liquor,Not Ready,4
2021,Liquor,Out of Business,5
2021,Liquor,Pass,28
2021,Liquor,Pass w/ Conditions,18
2021,Long Term Care,Business Not Located,0
2021,Long Term Care,Fail,39
2021,Long Term Care,No Entry,1
2021,Long Term Care,Not Ready,0
2021,Long Term Care,Out of Business,7
2021,Long Term Care,Pass,57
2021,Long Term Care,Pass w/ Conditions,38
2021,Mobile Food,Business Not Located,2
2021,Mobile Food,Fail,23
2021,Mobile Food,No Entry,1
2021,Mobile Food,Not Ready,3
2021,Mobile Food,Out of Business,6
2021,Mobile Food,Pass,55
2021,Mobile Food,Pass w/ Conditions,10
2021,Theater,Business Not Located,0
2021,Theater,Fail,0
2021,Theater,No Entry,0
2021,Theater,Not Ready,0
2021,Theater,Out of Business,1
2021,Theater,Pass,0
2021,Theater,Pass w/ Conditions,0
2021,Nursing Home,Business Not Located,0
2021,Nursing Home,Fail,0
2021,Nursing Home,No Entry,0
2021,Nursing Home,Not Ready,0
2021,Nursing Home,Out of Business,0
2021,Nursing Home,Pass,0
2021,Nursing Home,Pass w/ Conditions,1
2021,Shakes/Teas,Business Not Located,0
2021,Shakes/Teas,Fail,0
2021,Shakes/Teas,No Entry,0
2021,Shakes/Teas,Not Ready,0
2021,Shakes/Teas,Out of Business,0
2021,Shakes/Teas,Pass,1
2021,Shakes/Teas,Pass w/ Conditions,0
2021,Frozen Desserts,Business Not Located,0
2021,Frozen Desserts,Fail,0
2021,Frozen Desserts,No Entry,0
2021,Frozen Desserts,Not Ready,0
2021,Frozen Desserts,Out of Business,0
2021,Frozen Desserts,Pass,0
2021,Frozen Desserts,Pass w/ Conditions,1
2021,Pop-Up Establishment,Business Not Located,0
2021,Pop-Up Establishment,Fail,5
2021,Pop-Up Establishment,No Entry,0
2021,Pop-Up Establishment,Not Ready,0
2021,Pop-Up Establishment,Out of Business,0
2021,Pop-Up Establishment,Pass,9
2021,Pop-Up Establishment,Pass w/ Conditions,0
2021,Private School,Business Not Located,0
2021,Private School,Fail,0
2021,Private School,No Entry,0
2021,Private School,Not Ready,0
2021,Private School,Out of Business,3
2021,Private School,Pass,5
2021,Private School,Pass w/ Conditions,2
2021,Public School,Business Not Located,0
2021,Public School,Fail,0
2021,Public School,No Entry,0
2021,Public School,Not Ready,0
2021,Public School,Out of Business,0
2021,Public School,Pass,1
2021,Public School,Pass w/ Conditions,0
2021,Regulated Business,Business Not Located,0
2021,Regulated Business,Fail,0
2021,Regulated Business,No Entry,0
2021,Regulated Business,Not Ready,0
2021,Regulated Business,Out of Business,0
2021,Regulated Business,Pass,1
2021,Regulated Business,Pass w/ Conditions,0
2021,Restaurant,Business Not Located,0
2021,Restaurant,Fail,2076
2021,Restaurant,No Entry,967
2021,Restaurant,Not Ready,241
2021,Restaurant,Out of Business,937
2021,Restaurant,Pass,4523
2021,Restaurant,Pass w/ Conditions,2370
2021,Riverwalk,Business Not Located,0
2021,Riverwalk,Fail,0
2021,Riverwalk,No Entry,0
2021,Riverwalk,Not Ready,0
2021,Riverwalk,Out of Business,0
2021,Riverwalk,Pass,1
2021,Riverwalk,Pass w/ Conditions,1
2021,Rooftop,Business Not Located,0
2021,Rooftop,Fail,0
2021,Rooftop,No Entry,1
2021,Rooftop,Not Ready,0
2021,Rooftop,Out of Business,0
2021,Rooftop,Pass,11
2021,Rooftop,Pass w/ Conditions,0
2021,School,Business Not Located,0
2021,School,Fail,252
2021,School,No Entry,12
2021,School,Not Ready,3
2021,School,Out of Business,13
2021,School,Pass,692
2021,School,Pass w/ Conditions,134
2021,Senior Day Care,Business Not Located,0
2021,Senior Day Care,Fail,0
2021,Senior Day Care,No Entry,0
2021,Senior Day Care,Not Ready,0
2021,Senior Day Care,Out of Business,0
2021,Senior Day Care,Pass,1
2021,Senior Day Care,Pass w/ Conditions,0
2021,Shared Kitchen,Business Not Located,0
2021,Shared Kitchen,Fail,3
2021,Shared Kitchen,No Entry,1
2021,Shared Kitchen,Not Ready,1
2021,Shared Kitchen,Out of Business,3
2021,Shared Kitchen,Pass,12
2021,Shared Kitchen,Pass w/ Conditions,3
2021,Shared Kitchen User (Long Term),Business Not Located,0
2021,Shared Kitchen User (Long Term),Fail,1
2021,Shared Kitchen User (Long Term),No Entry,0
2021,Shared Kitchen User (Long Term),Not Ready,0
2021,Shared Kitchen User (Long Term),Out of Business,1
2021,Shared Kitchen User (Long Term),Pass,18
2021,Shared Kitchen User (Long Term),Pass w/ Conditions,5
2021,Shared Kitchen User (Short Term),Business Not Located,0
2021,Shared Kitchen User (Short Term),Fail,0
2021,Shared Kitchen User (Short Term),No Entry,0
2021,Shared Kitchen User (Short Term),Not Ready,0
2021,Shared Kitchen User (Short Term),Out of Business,0
2021,Shared Kitchen User (Short Term),Pass,1
2021,Shared Kitchen User (Short Term),Pass w/ Conditions,0
2021,Shelter,Business Not Located,0
2021,Shelter,Fail,1
2021,Shelter,No Entry,0
2021,Shelter,Not Ready,0
2021,Shelter,Out of Business,0
2021,Shelter,Pass,3
2021,Shelter,Pass w/ Conditions,1
2021,Spa,Business Not Located,0
2021,Spa,Fail,0
2021,Spa,No Entry,0
2021,Spa,Not Ready,0
2021,Spa,Out of Business,0
2021,Spa,Pass,1
2021,Spa,Pass w/ Conditions,0
2021,Stadium,Business Not Located,0
2021,Stadium,Fail,0
2021,Stadium,No Entry,0
2021,Stadium,Not Ready,0
2021,Stadium,Out of Business,0
2021,Stadium,Pass,0
2021,Stadium,Pass w/ Conditions,4
2021,Store,Business Not Located,0
2021,Store,Fail,0
2021,Store,No Entry,0
2021,Store,Not Ready,0
2021,Store,Out of Business,1
2021,Store,Pass,4
2021,Store,Pass w/ Conditions,2
2021,Supportive Living,Business Not Located,0
2021,Supportive Living,Fail,0
2021,Supportive Living,No Entry,0
2021,Supportive Living,Not Ready,0
2021,Supportive Living,Out of Business,0
2021,Supportive Living,Pass,0
2021,Supportive Living,Pass w/ Conditions,2
2021,Tavern,Business Not Located,0
2021,Tavern,Fail,6
2021,Tavern,No Entry,2
2021,Tavern,Not Ready,1
2021,Tavern,Out of Business,4
2021,Tavern,Pass,6
2021,Tavern,Pass w/ Conditions,9
2021,Storage,Business Not Located,0
2021,Storage,Fail,0
2021,Storage,No Entry,0
2021,Storage,Not Ready,1
2021,Storage,Out of Business,0
2021,Storage,Pass,1
2021,Storage,Pass w/ Conditions,0
2021,Wholesale,Business Not Located,0
2021,Wholesale,Fail,3
2021,Wholesale,No Entry,0
2021,Wholesale,Not Ready,1
2021,Wholesale,Out of Business,2
2021,Wholesale,Pass,5
2021,Wholesale,Pass w/ Conditions,1
2021,Youth Housing,Business Not Located,0
2021,Youth Housing,Fail,0
2021,Youth Housing,No Entry,0
2021,Youth Housing,Not Ready,0
2021,Youth Housing,Out of Business,0
2021,Youth Housing,Pass,0
2021,Youth Housing,Pass w/ Conditions,1
2022,Adult Daycare,Fail,1
2022,Adult Daycare,Pass,4
2022,Archdiocese,Pass,1
2022,Assisted Living,Fail,3
2022,Assisted Living,Pass,2
2022,Assisted Living,Pass w/ Conditions,1
2022,Assisted Living Senior Care,Pass,1
2022,Bakery,Fail,42
2022,Bakery,No Entry,6
2022,Bakery,Not Ready,6
2022,Bakery,Out of Business,20
2022,Bakery,Pass,105
2022,Bakery,Pass w/ Conditions,34
2022,Banquet,Fail,1
2022,Banquet,Fail,1
2022,Banquet,No Entry,4
2022,Banquet,No Entry,4
2022,Banquet,No Entry,1
2022,Banquet,Out of Business,1
2022,Banquet,Out of Business,1
2022,Banquet,Out of Business,1
2022,Banquet,Pass,2
2022,Banquet,Pass,4
2022,Banquet,Pass,1
2022,Banquet,Pass,1
2022,Banquet,Pass w/ Conditions,1
2022,Banquet,Pass w/ Conditions,1
2022,Bar,Fail,1
2022,Bar,No Entry,2
2022,Bar,Pass,1
2022,Cafeteria,Fail,1
2022,Cafeteria,Pass,1
2022,Candy/Gelato,Out of Business,1
2022,Catering,Fail,18
2022,Catering,Fail,1
2022,Catering,No Entry,7
2022,Catering,Not Ready,3
2022,Catering,Out of Business,10
2022,Catering,Pass,69
2022,Catering,Pass,1
2022,Catering,Pass,1
2022,Catering,Pass w/ Conditions,4
2022,Charter School,Fail,2
2022,Charter School,Fail,3
2022,Charter School,Not Ready,2
2022,Charter School,Out of Business,1
2022,Charter School,Out of Business,1
2022,Charter School,Pass,1
2022,Charter School,Pass,9
2022,Charter School,Pass w/ Conditions,1
2022,Charter School,Pass w/ Conditions,2
2022,Charter School,Pass w/ Conditions,1
2022,Children's Services Facility,Fail,99
2022,Children's Services Facility,Fail,1
2022,Children's Services Facility,No Entry,21
2022,Children's Services Facility,Not Ready,5
2022,Children's Services Facility,Out of Business,1
2022,Children's Services Facility,Out of Business,26
2022,Children's Services Facility,Pass,377
2022,Children's Services Facility,Pass,1
2022,Children's Services Facility,Pass w/ Conditions,42
2022,Church,Fail,1
2022,Church,No Entry,1
2022,Church,Pass,1
2022,Church,Pass,2
2022,Church,Pass,1
2022,Church,Pass w/ Conditions,1
2022,Coffee,Fail,5
2022,Coffee,Pass,1
2022,Coffee,Pass,1
2022,Coffee,Pass,1
2022,Cold Storage Facility,Not Ready,1
2022,Cold Storage Facility,Out of Business,1
2022,Commissary,Pass,1
2022,Convenience,Fail,1
2022,Convenience,Pass,1
2022,Convenience,Pass,1
2022,Cooking Instruction,Fail,1
2022,Cooking Instruction,No Entry,1
2022,Cooking Instruction,No Entry,1
2022,Cooking Instruction,Not Ready,1
2022,Cooking Instruction,Out of Business,2
2022,Cooking Instruction,Pass,1
2022,Cooking Instruction,Pass w/ Conditions,1
2022,Cooking Instruction,Pass w/ Conditions,1
2022,Cooking Instruction,Pass w/ Conditions,1
2022,Day Care,Fail,1
2022,Day Care,Fail,17
2022,Day Care,Fail,2
2022,Day Care,Fail,58
2022,Day Care,Fail,5
2022,Day Care,No Entry,1
2022,Day Care,No Entry,6
2022,Day Care,No Entry,1
2022,Day Care,No Entry,15
2022,Day Care,No Entry,1
2022,Day Care,Not Ready,1
2022,Day Care,Not Ready,1
2022,Day Care,Not Ready,2
2022,Day Care,Out of Business,8
2022,Day Care,Out of Business,2
2022,Day Care,Out of Business,6
2022,Day Care,Out of Business,2
2022,Day Care,Pass,1
2022,Day Care,Pass,2
2022,Day Care,Pass,61
2022,Day Care,Pass,8
2022,Day Care,Pass,139
2022,Day Care,Pass,8
2022,Day Care,Pass w/ Conditions,7
2022,Day Care,Pass w/ Conditions,1
2022,Day Care,Pass w/ Conditions,27
2022,Day Care,Pass w/ Conditions,3
2022,Day Care,Pass w/ Conditions,1
2022,Deli,Out of Business,1
2022,Dining Hall,Pass,2
2022,Donut Shop,Pass,1
2022,Event Center,Fail,2
2022,Event Center,No Entry,1
2022,Event Center,Pass,1
2022,Event Center,Pass,1
2022,Fitness Center,Pass,1
2022,Food Pantry,Pass w/ Conditions,1
2022,Gas Station,Fail,3
2022,Gas Station,Not Ready,1
2022,Gas Station,Not Ready,2
2022,Gas Station,Out of Business,2
2022,Gas Station,Out of Business,1
2022,Gas Station,Out of Business,1
2022,Gas Station,Pass,8
2022,Gas Station,Pass,2
2022,Gas Station,Pass w/ Conditions,2
2022,Golden Diner,Business Not Located,1
2022,Golden Diner,Fail,6
2022,Golden Diner,No Entry,1
2022,Golden Diner,Not Ready,1
2022,Golden Diner,Out of Business,1
2022,Golden Diner,Pass,40
2022,Golden Diner,Pass w/ Conditions,4
2022,Grocery,Fail,353
2022,Grocery,Fail,4
2022,Grocery,Fail,1
2022,Grocery,No Entry,24
2022,Grocery,Not Ready,65
2022,Grocery,Out of Business,173
2022,Grocery,Out of Business,1
2022,Grocery,Pass,1
2022,Grocery,Pass,810
2022,Grocery,Pass,2
2022,Grocery,Pass,3
2022,Grocery,Pass,1
2022,Grocery,Pass,1
2022,Grocery,Pass,1
2022,Grocery,Pass,1
2022,Grocery,Pass w/ Conditions,258
2022,Grocery,Pass w/ Conditions,1
2022,High School,Fail,1
2022,High School,Out of Business,1
2022,High School,Pass,1
2022,Hospital,Fail,5
2022,Hospital,Out of Business,3
2022,Hospital,Pass,43
2022,Hospital,Pass w/ Conditions,8
2022,Hotel,Fail,2
2022,Hotel,Pass,3
2022,Frozen Dessert,No Entry,1
2022,Frozen Dessert,Out of Business,1
2022,Frozen Dessert,Pass,2
2022,Kiosk,Pass w/ Conditions,1
2022,Liquor,Fail,19
2022,Liquor,No Entry,5
2022,Liquor,Out of Business,6
2022,Liquor,Out of Business,1
2022,Liquor,Pass,24
2022,Liquor,Pass,1
2022,Liquor,Pass w/ Conditions,10
2022,Butcher,Pass,1
2022,Butcher,Pass w/ Conditions,1
2022,Long Term Care,Fail,53
2022,Long Term Care,No Entry,3
2022,Long Term Care,Not Ready,3
2022,Long Term Care,Out of Business,15
2022,Long Term Care,Pass,98
2022,Long Term Care,Pass w/ Conditions,21
2022,Mobile Food,Business Not Located,3
2022,Mobile Food,Fail,3
2022,Mobile Food,Fail,20
2022,Mobile Food,Fail,1
2022,Mobile Food,Not Ready,1
2022,Mobile Food,Not Ready,1
2022,Mobile Food,Out of Business,3
2022,Mobile Food,Out of Business,7
2022,Mobile Food,Out of Business,1
2022,Mobile Food,Pass,1
2022,Mobile Food,Pass,1
2022,Mobile Food,Pass,12
2022,Mobile Food,Pass,42
2022,Mobile Food,Pass,5
2022,Mobile Food,Pass,6
2022,Mobile Food,Pass,1
2022,Mobile Food,Pass w/ Conditions,10
2022,Mobile Food,Pass w/ Conditions,1
2022,Movie Theater,Out of Business,1
2022,Night Club,No Entry,2
2022,Night Club,Out of Business,2
2022,Night Club,Pass w/ Conditions,1
2022,Nursing Home,Fail,1
2022,Nursing Home,Pass,1
2022,Other,Business Not Located,1
2022,Other,Fail,1
2022,Other,Fail,9
2022,Other,No Entry,5
2022,Other,Not Ready,25
2022,Other,Out of Business,24
2022,Other,Pass,1
2022,Other,Pass,12
2022,Other,Pass w/ Conditions,3
2022,Pop-Up Establishment,Fail,1
2022,Pop-Up Establishment,Pass,5
2022,Pop-Up Establishment,Pass,1
2022,Pop-Up Establishment,Pass,2
2022,Butcher,Out of Business,1
2022,Private School,Fail,2
2022,Private School,Out of Business,1
2022,Private School,Pass,5
2022,Private School,Pass,1
2022,Private School,Pass w/ Conditions,1
2022,Public School,Pass,1
2022,REGULATED BUSINESS,Pass,1
2022,Rehab Center,Out of Business,1
2022,Rehab Center,Pass w/ Conditions,1
2022,Restaurant,Business Not Located,1
2022,Restaurant,Fail,2441
2022,Restaurant,No Entry,909
2022,Restaurant,Not Ready,204
2022,Restaurant,Out of Business,908
2022,Restaurant,Pass,5455
2022,Restaurant,Pass,2
2022,Restaurant,Pass w/ Conditions,1914
2022,Restaurant/Grocery,Fail,1
2022,Restaurant/Grocery,Pass,1
2022,Retail,Not Ready,1
2022,Retail,Pass w/ Conditions,1
2022,Rooftop,Out of Business,2
2022,Rooftop,Out of Business,1
2022,Rooftop,Out of Business,3
2022,Rooftop,Out of Business,1
2022,Rooftop,Pass,1
2022,Rooftop,Pass,1
2022,Rooftop,Pass,2
2022,Rooftop,Pass,6
2022,Room Service,Out of Business,1
2022,School,Fail,331
2022,School,No Entry,5
2022,School,Not Ready,2
2022,School,Out of Business,15
2022,School,Pass,699
2022,School,Pass w/ Conditions,107
2022,Senior Day Care,Pass,1
2022,Shared Kitchen,Fail,7
2022,Shared Kitchen,Fail,2
2022,Shared Kitchen,No Entry,2
2022,Shared Kitchen,No Entry,1
2022,Shared Kitchen,Out of Business,3
2022,Shared Kitchen,Out of Business,2
2022,Shared Kitchen,Out of Business,1
2022,Shared Kitchen,Pass,20
2022,Shared Kitchen,Pass,35
2022,Shared Kitchen,Pass,3
2022,Shared Kitchen,Pass w/ Conditions,1
2022,Shared Kitchen,Pass w/ Conditions,10
2022,Shelter,Fail,2
2022,Shelter,Pass,5
