year,agency,field,value
2021,FMC,granted_complex_high,24.5
2022,FMC,granted_complex_high,171.5
2023,FMC,granted_complex_high,148
2024,FMC,granted_complex_high,413
2008,FMCS,granted_complex_high,N/A
2009,FMCS,granted_complex_high,N/A
2010,FMCS,granted_complex_high,N/A
2011,FMCS,granted_complex_high,15.5
2012,FMCS,granted_complex_high,8.8
2013,FMCS,granted_complex_high,14.8
2014,FMCS,granted_complex_high,51.8
2015,FMCS,granted_complex_high,30
2016,FMCS,granted_complex_high,N/A
2017,FMCS,granted_complex_high,145
2018,FMCS,granted_complex_high,76
2019,FMCS,granted_complex_high,41.5
2020,FMCS,granted_complex_high,10.09
2021,FMCS,granted_complex_high,N/A
2022,FMCS,granted_complex_high,N/A
2023,FMCS,granted_complex_high,N/A
2024,FMCS,granted_complex_high,30
2008,FMSHRC,granted_complex_high,N/A
2009,FMSHRC,granted_complex_high,N/A
2010,FMSHRC,granted_complex_high,16
2011,FMSHRC,granted_complex_high,12.5
2012,FMSHRC,granted_complex_high,16
2013,FMSHRC,granted_complex_high,9.3
2014,FMSHRC,granted_complex_high,9.3
2015,FMSHRC,granted_complex_high,7
2016,FMSHRC,granted_complex_high,11.6
2017,FMSHRC,granted_complex_high,13
2018,FMSHRC,granted_complex_high,14.5
2019,FMSHRC,granted_complex_high,7.5
2020,FMSHRC,granted_complex_high,20.6
2021,FMSHRC,granted_complex_high,48.4
2022,FMSHRC,granted_complex_high,35
2023,FMSHRC,granted_complex_high,147
2024,FMSHRC,granted_complex_high,57
2008,FOMC,granted_complex_high,21.5
2009,FOMC,granted_complex_high,N/A
2010,FOMC,granted_complex_high,50.4
2011,FOMC,granted_complex_high,21.4
2012,FOMC,granted_complex_high,85.8
2013,FOMC,granted_complex_high,198.5
2014,FOMC,granted_complex_high,149
2015,FOMC,granted_complex_high,327.3
2016,FOMC,granted_complex_high,221
2017,FOMC,granted_complex_high,140.3
2018,FOMC,granted_complex_high,N/A
2019,FOMC,granted_complex_high,47.6
2020,FOMC,granted_complex_high,60.5
2021,FOMC,granted_complex_high,79.83
2022,FOMC,granted_complex_high,121.33
2023,FOMC,granted_complex_high,91
2024,FOMC,granted_complex_high,116.9
2022,FPISC,granted_complex_high,N/A
2023,FPISC,granted_complex_high,110
2024,FPISC,granted_complex_high,22.89
2008,FRB,granted_complex_high,18
2009,FRB,granted_complex_high,35
2010,FRB,granted_complex_high,61
2011,FRB,granted_complex_high,31
2012,FRB,granted_complex_high,46
2013,FRB,granted_complex_high,50
2014,FRB,granted_complex_high,48
2015,FRB,granted_complex_high,48
2016,FRB,granted_complex_high,66
2017,FRB,granted_complex_high,80
2018,FRB,granted_complex_high,76
2019,FRB,granted_complex_high,51
2020,FRB,granted_complex_high,53
2021,FRB,granted_complex_high,74
2022,FRB,granted_complex_high,69
2023,FRB,granted_complex_high,52
2024,FRB,granted_complex_high,80
2010,FRTIB,granted_complex_high,N/A
2011,FRTIB,granted_complex_high,N/A
2012,FRTIB,granted_complex_high,N/A
2013,FRTIB,granted_complex_high,N/A
2014,FRTIB,granted_complex_high,N/A
2015,FRTIB,granted_complex_high,N/A
2016,FRTIB,granted_complex_high,N/A
2017,FRTIB,granted_complex_high,N/A
2018,FRTIB,granted_complex_high,N/A
2019,FRTIB,granted_complex_high,N/A
2020,FRTIB,granted_complex_high,N/A
2021,FRTIB,granted_complex_high,N/A
2022,FRTIB,granted_complex_high,N/A
2023,FRTIB,granted_complex_high,N/A
2024,FRTIB,granted_complex_high,N/A
2008,FTC,granted_complex_high,39.05
2009,FTC,granted_complex_high,25.98
2010,FTC,granted_complex_high,58.28
2011,FTC,granted_complex_high,60.63
2012,FTC,granted_complex_high,29.8
2013,FTC,granted_complex_high,34.12
2014,FTC,granted_complex_high,34.35
2015,FTC,granted_complex_high,30.92
2016,FTC,granted_complex_high,33.6
2017,FTC,granted_complex_high,46.2
2018,FTC,granted_complex_high,58.06
2019,FTC,granted_complex_high,49.32
2020,FTC,granted_complex_high,39.19
2021,FTC,granted_complex_high,30.44
2022,FTC,granted_complex_high,31.54
2023,FTC,granted_complex_high,34.31
2024,FTC,granted_complex_high,42.1
2016,GCERC,granted_complex_high,N/A
2017,GCERC,granted_complex_high,N/A
2018,GCERC,granted_complex_high,335
2019,GCERC,granted_complex_high,N/A
2020,GCERC,granted_complex_high,N/A
2021,GCERC,granted_complex_high,N/A
2022,GCERC,granted_complex_high,N/A
2023,GCERC,granted_complex_high,0
2024,GCERC,granted_complex_high,N/A
2008,GSA,granted_complex_high,N/A
2009,GSA,granted_complex_high,N/A
2010,GSA,granted_complex_high,N/A
2011,GSA,granted_complex_high,N/A
2012,GSA,granted_complex_high,N/A
2013,GSA,granted_complex_high,63.45
2014,GSA,granted_complex_high,47.44
2015,GSA,granted_complex_high,41.01
2016,GSA,granted_complex_high,59.96
2017,GSA,granted_complex_high,57.58
2018,GSA,granted_complex_high,74.98
2019,GSA,granted_complex_high,97.47
2020,GSA,granted_complex_high,80.08
2021,GSA,granted_complex_high,87.47
2022,GSA,granted_complex_high,175.25
2023,GSA,granted_complex_high,145.91
2024,GSA,granted_complex_high,171
2020,HA,granted_complex_high,N/A
2021,HA,granted_complex_high,N/A
2022,HA,granted_complex_high,N/A
2023,HA,granted_complex_high,N/A
2024,HA,granted_complex_high,N/A
2008,HHS,granted_complex_high,289
2009,HHS,granted_complex_high,132
2010,HHS,granted_complex_high,N/A
2011,HHS,granted_complex_high,198
2012,HHS,granted_complex_high,95
2013,HHS,granted_complex_high,133
2014,HHS,granted_complex_high,95
2015,HHS,granted_complex_high,114.62
2016,HHS,granted_complex_high,138.77
2017,HHS,granted_complex_high,104.46
2018,HHS,granted_complex_high,101.78
2019,HHS,granted_complex_high,103.29
2020,HHS,granted_complex_high,115.03
2021,HHS,granted_complex_high,148.25
2022,HHS,granted_complex_high,136.40
2023,HHS,granted_complex_high,116.86
2024,HHS,granted_complex_high,114.92
2016,HSTSF,granted_complex_high,N/A
2017,HSTSF,granted_complex_high,N/A
2018,HSTSF,granted_complex_high,N/A
2019,HSTSF,granted_complex_high,N/A
2020,HSTSF,granted_complex_high,N/A
2021,HSTSF,granted_complex_high,N/A
2022,HSTSF,granted_complex_high,N/A
2023,HSTSF,granted_complex_high,0
2024,HSTSF,granted_complex_high,N/A
2008,HUD,granted_complex_high,N/A
2009,HUD,granted_complex_high,N/A
2010,HUD,granted_complex_high,342
2011,HUD,granted_complex_high,N/A
2012,HUD,granted_complex_high,39.99
2013,HUD,granted_complex_high,33.68
2014,HUD,granted_complex_high,97.98
2015,HUD,granted_complex_high,102.19
2016,HUD,granted_complex_high,100.62
2017,HUD,granted_complex_high,81.074
2018,HUD,granted_complex_high,129.99
2019,HUD,granted_complex_high,215.63
2020,HUD,granted_complex_high,20.374
2021,HUD,granted_complex_high,225.50
2022,HUD,granted_complex_high,254.24
2023,HUD,granted_complex_high,140.12
2024,HUD,granted_complex_high,111.89
2008,IAF,granted_complex_high,N/A
2009,IAF,granted_complex_high,N/A
2010,IAF,granted_complex_high,N/A
2011,IAF,granted_complex_high,N/A
2012,IAF,granted_complex_high,N/A
2013,IAF,granted_complex_high,N/A
2014,IAF,granted_complex_high,N/A
2015,IAF,granted_complex_high,N/A
2016,IAF,granted_complex_high,N/A
2017,IAF,granted_complex_high,N/A
2018,IAF,granted_complex_high,N/A
2019,IAF,granted_complex_high,N/A
2020,IAF,granted_complex_high,533
2021,IAF,granted_complex_high,N/A
2022,IAF,granted_complex_high,99
2023,IAF,granted_complex_high,0
2024,IAF,granted_complex_high,162
2008,IMLS,granted_complex_high,N/A
2009,IMLS,granted_complex_high,64.5
2010,IMLS,granted_complex_high,55.3
2011,IMLS,granted_complex_high,58.5
2012,IMLS,granted_complex_high,28.7
2013,IMLS,granted_complex_high,24.8
2014,IMLS,granted_complex_high,24.4
2015,IMLS,granted_complex_high,34.4
2016,IMLS,granted_complex_high,42.5
2017,IMLS,granted_complex_high,56.71
2018,IMLS,granted_complex_high,126.55
2019,IMLS,granted_complex_high,196.66
2020,IMLS,granted_complex_high,663.25
2021,IMLS,granted_complex_high,29
2022,IMLS,granted_complex_high,442
2023,IMLS,granted_complex_high,N/A
2024,IMLS,granted_complex_high,N/A
2022,IPEC,granted_complex_high,N/A
2023,IPEC,granted_complex_high,N/A
2024,IPEC,granted_complex_high,N/A
2016,JMMFF,granted_complex_high,N/A
2017,JMMFF,granted_complex_high,N/A
2018,JMMFF,granted_complex_high,N/A
2019,JMMFF,granted_complex_high,N/A
2020,JMMFF,granted_complex_high,N/A
2021,JMMFF,granted_complex_high,N/A
2022,JMMFF,granted_complex_high,N/A
2023,JMMFF,granted_complex_high,N/A
2024,JMMFF,granted_complex_high,N/A
2010,LSC,granted_complex_high,125
2011,LSC,granted_complex_high,240
2012,LSC,granted_complex_high,22
2013,LSC,granted_complex_high,N/A
2014,LSC,granted_complex_high,N/A
2015,LSC,granted_complex_high,N/A
2016,LSC,granted_complex_high,N/A
2017,LSC,granted_complex_high,N/A
2018,LSC,granted_complex_high,N/A
2019,LSC,granted_complex_high,N/A
2020,LSC,granted_complex_high,N/A
2021,LSC,granted_complex_high,N/A
2022,LSC,granted_complex_high,N/A
2023,LSC,granted_complex_high,16
2024,LSC,granted_complex_high,N/A
2010,MCC,granted_complex_high,N/A
2011,MCC,granted_complex_high,N/A
2012,MCC,granted_complex_high,N/A
2013,MCC,granted_complex_high,N/A
2014,MCC,granted_complex_high,N/A
2015,MCC,granted_complex_high,N/A
2016,MCC,granted_complex_high,N/A
2017,MCC,granted_complex_high,N/A
2018,MCC,granted_complex_high,N/A
2019,MCC,granted_complex_high,N/A
2020,MCC,granted_complex_high,N/A
2021,MCC,granted_complex_high,N/A
2022,MCC,granted_complex_high,0
2023,MCC,granted_complex_high,N/A
2024,MCC,granted_complex_high,N/A
2016,MKUF,granted_complex_high,N/A
2017,MKUF,granted_complex_high,N/A
2018,MKUF,granted_complex_high,N/A
2019,MKUF,granted_complex_high,N/A
2020,MKUF,granted_complex_high,N/A
2021,MKUF,granted_complex_high,N/A
2022,MKUF,granted_complex_high,N/A
2023,MKUF,granted_complex_high,N/A
2024,MKUF,granted_complex_high,0
2016,MMC,granted_complex_high,N/A
2017,MMC,granted_complex_high,N/A
2018,MMC,granted_complex_high,56
2019,MMC,granted_complex_high,N/A
2020,MMC,granted_complex_high,87
2021,MMC,granted_complex_high,81
2022,MMC,granted_complex_high,N/A
2023,MMC,granted_complex_high,N/A
2024,MMC,granted_complex_high,N/A
2008,MSPB,granted_complex_high,47.5
2009,MSPB,granted_complex_high,N/A
2010,MSPB,granted_complex_high,N/A
2011,MSPB,granted_complex_high,37
2012,MSPB,granted_complex_high,N/A
2013,MSPB,granted_complex_high,76.9
2014,MSPB,granted_complex_high,41.32
2015,MSPB,granted_complex_high,217
2016,MSPB,granted_complex_high,136.33
2017,MSPB,granted_complex_high,259.16
2018,MSPB,granted_complex_high,345.26
2019,MSPB,granted_complex_high,352.59
2020,MSPB,granted_complex_high,294.94
2021,MSPB,granted_complex_high,506.66
2022,MSPB,granted_complex_high,354.14
2023,MSPB,granted_complex_high,184.39
2024,MSPB,granted_complex_high,319.52
2008,NARA,granted_complex_high,585.34
2009,NARA,granted_complex_high,353.07
2010,NARA,granted_complex_high,524
2011,NARA,granted_complex_high,475
2012,NARA,granted_complex_high,1110
2013,NARA,granted_complex_high,686
2014,NARA,granted_complex_high,971
2015,NARA,granted_complex_high,897
2016,NARA,granted_complex_high,1250.22
2017,NARA,granted_complex_high,1086.65
2018,NARA,granted_complex_high,1043.1
2019,NARA,granted_complex_high,1496.25
2020,NARA,granted_complex_high,809
2021,NARA,granted_complex_high,477
2022,NARA,granted_complex_high,681
2023,NARA,granted_complex_high,624
2024,NARA,granted_complex_high,893
2008,NASA,granted_complex_high,97
2009,NASA,granted_complex_high,202
2010,NASA,granted_complex_high,128.45
2011,NASA,granted_complex_high,61.11
2012,NASA,granted_complex_high,49.88
2013,NASA,granted_complex_high,33.44
2014,NASA,granted_complex_high,33.24
2015,NASA,granted_complex_high,38.57
2016,NASA,granted_complex_high,39.38
2017,NASA,granted_complex_high,37.62
2018,NASA,granted_complex_high,45.5
2019,NASA,granted_complex_high,50.83
2020,NASA,granted_complex_high,39.95
2021,NASA,granted_complex_high,54.94
2022,NASA,granted_complex_high,52.57
2023,NASA,granted_complex_high,39.5
2024,NASA,granted_complex_high,42.9
2016,NCD,granted_complex_high,N/A
2017,NCD,granted_complex_high,N/A
2018,NCD,granted_complex_high,N/A
2019,NCD,granted_complex_high,N/A
2020,NCD,granted_complex_high,18
2021,NCD,granted_complex_high,N/A
2022,NCD,granted_complex_high,29
2023,NCD,granted_complex_high,N/A
2024,NCD,granted_complex_high,142
2018,NCMNPS,granted_complex_high,N/A
2019,NCMNPS,granted_complex_high,N/A
2010,NCPC,granted_complex_high,N/A
2011,NCPC,granted_complex_high,N/A
2012,NCPC,granted_complex_high,N/A
2013,NCPC,granted_complex_high,N/A
2014,NCPC,granted_complex_high,9
2015,NCPC,granted_complex_high,N/A
2016,NCPC,granted_complex_high,N/A
2017,NCPC,granted_complex_high,N/A
2018,NCPC,granted_complex_high,N/A
2019,NCPC,granted_complex_high,N/A
2020,NCPC,granted_complex_high,N/A
2021,NCPC,granted_complex_high,N/A
2022,NCPC,granted_complex_high,N/A
2023,NCPC,granted_complex_high,21
2024,NCPC,granted_complex_high,N/A
2008,NCUA,granted_complex_high,35.3
2009,NCUA,granted_complex_high,29.4
2010,NCUA,granted_complex_high,46.7
2011,NCUA,granted_complex_high,46.88
2012,NCUA,granted_complex_high,190.15
2013,NCUA,granted_complex_high,71.3
2014,NCUA,granted_complex_high,39.17
2015,NCUA,granted_complex_high,30.44
2016,NCUA,granted_complex_high,28.59
2017,NCUA,granted_complex_high,38.16
2018,NCUA,granted_complex_high,36.84
2019,NCUA,granted_complex_high,69.95
2020,NCUA,granted_complex_high,27.93
2021,NCUA,granted_complex_high,26.82
2022,NCUA,granted_complex_high,27.6
2023,NCUA,granted_complex_high,26.48
2024,NCUA,granted_complex_high,32.05
2010,NEA,granted_complex_high,34.9
2011,NEA,granted_complex_high,130.4
2012,NEA,granted_complex_high,73.5
2013,NEA,granted_complex_high,25
2014,NEA,granted_complex_high,146
2015,NEA,granted_complex_high,178
2016,NEA,granted_complex_high,373
2017,NEA,granted_complex_high,20
2018,NEA,granted_complex_high,93
2019,NEA,granted_complex_high,32
2020,NEA,granted_complex_high,41
2021,NEA,granted_complex_high,N/A
2022,NEA,granted_complex_high,24
2023,NEA,granted_complex_high,30
2024,NEA,granted_complex_high,26
2008,NEH,granted_complex_high,94
2009,NEH,granted_complex_high,26
2010,NEH,granted_complex_high,149.57
2011,NEH,granted_complex_high,40.7
2012,NEH,granted_complex_high,26.5
2013,NEH,granted_complex_high,23
2014,NEH,granted_complex_high,57.1
2015,NEH,granted_complex_high,43.6
2016,NEH,granted_complex_high,28
2017,NEH,granted_complex_high,39.17
2018,NEH,granted_complex_high,31.8
2019,NEH,granted_complex_high,25
2020,NEH,granted_complex_high,49.5
2021,NEH,granted_complex_high,54
2022,NEH,granted_complex_high,40.9
2023,NEH,granted_complex_high,48.25
2024,NEH,granted_complex_high,115.88
2008,NIGC,granted_complex_high,29.9
2009,NIGC,granted_complex_high,59.3
2010,NIGC,granted_complex_high,96.4
2011,NIGC,granted_complex_high,64
2012,NIGC,granted_complex_high,94
2013,NIGC,granted_complex_high,588
2014,NIGC,granted_complex_high,411
2015,NIGC,granted_complex_high,143
2016,NIGC,granted_complex_high,381.5
2017,NIGC,granted_complex_high,291.11
2018,NIGC,granted_complex_high,228
2019,NIGC,granted_complex_high,144
2020,NIGC,granted_complex_high,47
2021,NIGC,granted_complex_high,599
2022,NIGC,granted_complex_high,55
2023,NIGC,granted_complex_high,151
2024,NIGC,granted_complex_high,121
2010,NLRB,granted_complex_high,N/A
2011,NLRB,granted_complex_high,N/A
2012,NLRB,granted_complex_high,N/A
2013,NLRB,granted_complex_high,N/A
2014,NLRB,granted_complex_high,N/A
2015,NLRB,granted_complex_high,N/A
2016,NLRB,granted_complex_high,N/A
2017,NLRB,granted_complex_high,N/A
2018,NLRB,granted_complex_high,N/A
2019,NLRB,granted_complex_high,N/A
2020,NLRB,granted_complex_high,N/A
2021,NLRB,granted_complex_high,N/A
2022,NLRB,granted_complex_high,N/A
2023,NLRB,granted_complex_high,N/A
2024,NLRB,granted_complex_high,N/A
2008,NMB,granted_complex_high,N/A
2009,NMB,granted_complex_high,N/A
2010,NMB,granted_complex_high,N/A
2011,NMB,granted_complex_high,N/A
2012,NMB,granted_complex_high,N/A
2013,NMB,granted_complex_high,N/A
2014,NMB,granted_complex_high,N/A
2015,NMB,granted_complex_high,N/A
2016,NMB,granted_complex_high,N/A
2017,NMB,granted_complex_high,N/A
2018,NMB,granted_complex_high,N/A
2019,NMB,granted_complex_high,N/A
2020,NMB,granted_complex_high,3.9
2021,NMB,granted_complex_high,N/A
2022,NMB,granted_complex_high,0
2023,NMB,granted_complex_high,N/A
2024,NMB,granted_complex_high,N/A
2008,NRC,granted_complex_high,63
2009,NRC,granted_complex_high,45
2010,NRC,granted_complex_high,57
2011,NRC,granted_complex_high,51
2012,NRC,granted_complex_high,72
2013,NRC,granted_complex_high,83
2014,NRC,granted_complex_high,161
2015,NRC,granted_complex_high,61
2016,NRC,granted_complex_high,50
2017,NRC,granted_complex_high,80.42
2018,NRC,granted_complex_high,106.02
2019,NRC,granted_complex_high,174.08
2020,NRC,granted_complex_high,227.64
2021,NRC,granted_complex_high,202.84
2022,NRC,granted_complex_high,178.64
2023,NRC,granted_complex_high,156.21
2024,NRC,granted_complex_high,291.09
2008,NRPC,granted_complex_high,25
2009,NRPC,granted_complex_high,35
2010,NRPC,granted_complex_high,20
2011,NRPC,granted_complex_high,75
2012,NRPC,granted_complex_high,155.1
2013,NRPC,granted_complex_high,63.08
2014,NRPC,granted_complex_high,49.21
2015,NRPC,granted_complex_high,67.02
2016,NRPC,granted_complex_high,79.5
2017,NRPC,granted_complex_high,120.5
2018,NRPC,granted_complex_high,109.39
2019,NRPC,granted_complex_high,108.89
2020,NRPC,granted_complex_high,112.02
2021,NRPC,granted_complex_high,N/A
2022,NRPC,granted_complex_high,406.5
2023,NRPC,granted_complex_high,598.04
2024,NRPC,granted_complex_high,N/A
2020,NSCAI,granted_complex_high,73
2008,NSF,granted_complex_high,N/A
2009,NSF,granted_complex_high,N/A
2010,NSF,granted_complex_high,N/A
2011,NSF,granted_complex_high,N/A
2012,NSF,granted_complex_high,N/A
2013,NSF,granted_complex_high,N/A
2014,NSF,granted_complex_high,79
2015,NSF,granted_complex_high,74
2016,NSF,granted_complex_high,108
2017,NSF,granted_complex_high,229
2018,NSF,granted_complex_high,196
2019,NSF,granted_complex_high,52
2020,NSF,granted_complex_high,97
2021,NSF,granted_complex_high,146
2022,NSF,granted_complex_high,137
2023,NSF,granted_complex_high,100
2024,NSF,granted_complex_high,153.10
2010,NTSB,granted_complex_high,58.21
2011,NTSB,granted_complex_high,120.77
2012,NTSB,granted_complex_high,200.31
2013,NTSB,granted_complex_high,285.41
2014,NTSB,granted_complex_high,315.87
2015,NTSB,granted_complex_high,391.04
2016,NTSB,granted_complex_high,490.19
2017,NTSB,granted_complex_high,537.5
2018,NTSB,granted_complex_high,803.77
2019,NTSB,granted_complex_high,520.33
2020,NTSB,granted_complex_high,561.39
2021,NTSB,granted_complex_high,247.98
2022,NTSB,granted_complex_high,288.74
2023,NTSB,granted_complex_high,226.55
2024,NTSB,granted_complex_high,242.11
2016,NW,granted_complex_high,289
2017,NW,granted_complex_high,N/A
2018,NW,granted_complex_high,N/A
2019,NW,granted_complex_high,N/A
2020,NW,granted_complex_high,1077
2021,NW,granted_complex_high,N/A
2022,NW,granted_complex_high,N/A
2023,NW,granted_complex_high,N/A
2024,NW,granted_complex_high,N/A
2017,NWTRB,granted_complex_high,N/A
2018,NWTRB,granted_complex_high,N/A
2019,NWTRB,granted_complex_high,N/A
2020,NWTRB,granted_complex_high,N/A
2021,NWTRB,granted_complex_high,N/A
2022,NWTRB,granted_complex_high,N/A
2023,NWTRB,granted_complex_high,N/A
2024,NWTRB,granted_complex_high,N/A
2010,ODNI,granted_complex_high,375.75
2011,ODNI,granted_complex_high,87.32
2012,ODNI,granted_complex_high,202.2
2013,ODNI,granted_complex_high,140.4
2014,ODNI,granted_complex_high,354.99
2015,ODNI,granted_complex_high,234.06
2016,ODNI,granted_complex_high,295.31
2017,ODNI,granted_complex_high,323.55
2018,ODNI,granted_complex_high,64.08
2019,ODNI,granted_complex_high,179.42
2020,ODNI,granted_complex_high,194.43
2021,ODNI,granted_complex_high,507
2022,ODNI,granted_complex_high,303.28
2023,ODNI,granted_complex_high,281.11
2024,ODNI,granted_complex_high,278.62
2008,OGE,granted_complex_high,N/A
2009,OGE,granted_complex_high,N/A
2010,OGE,granted_complex_high,N/A
2011,OGE,granted_complex_high,N/A
2012,OGE,granted_complex_high,N/A
2013,OGE,granted_complex_high,N/A
2014,OGE,granted_complex_high,N/A
2015,OGE,granted_complex_high,N/A
2016,OGE,granted_complex_high,N/A
2017,OGE,granted_complex_high,N/A
2018,OGE,granted_complex_high,N/A
2019,OGE,granted_complex_high,N/A
2020,OGE,granted_complex_high,N/A
2021,OGE,granted_complex_high,N/A
2022,OGE,granted_complex_high,N/A
2023,OGE,granted_complex_high,N/A
2024,OGE,granted_complex_high,N/A
2008,OMB,granted_complex_high,N/A
2009,OMB,granted_complex_high,N/A
2010,OMB,granted_complex_high,N/A
2011,OMB,granted_complex_high,N/A
2012,OMB,granted_complex_high,N/A
2013,OMB,granted_complex_high,N/A
2014,OMB,granted_complex_high,N/A
2015,OMB,granted_complex_high,N/A
2016,OMB,granted_complex_high,N/A
2017,OMB,granted_complex_high,N/A
2018,OMB,granted_complex_high,462
2019,OMB,granted_complex_high,473.66
2020,OMB,granted_complex_high,498
2021,OMB,granted_complex_high,722
2022,OMB,granted_complex_high,980
2023,OMB,granted_complex_high,1140
2024,OMB,granted_complex_high,614
2023,ONCD,granted_complex_high,69
2024,ONCD,granted_complex_high,161
2008,ONDCP,granted_complex_high,N/A
2009,ONDCP,granted_complex_high,N/A
2010,ONDCP,granted_complex_high,N/A
2011,ONDCP,granted_complex_high,N/A
2012,ONDCP,granted_complex_high,N/A
2013,ONDCP,granted_complex_high,N/A
2014,ONDCP,granted_complex_high,N/A
2015,ONDCP,granted_complex_high,N/A
2016,ONDCP,granted_complex_high,N/A
2017,ONDCP,granted_complex_high,N/A
2018,ONDCP,granted_complex_high,222
2019,ONDCP,granted_complex_high,159
2020,ONDCP,granted_complex_high,216
2021,ONDCP,granted_complex_high,372
2022,ONDCP,granted_complex_high,332
2023,ONDCP,granted_complex_high,258
2024,ONDCP,granted_complex_high,56
2010,ONHIR,granted_complex_high,N/A
2011,ONHIR,granted_complex_high,N/A
2012,ONHIR,granted_complex_high,N/A
2013,ONHIR,granted_complex_high,N/A
2014,ONHIR,granted_complex_high,N/A
2015,ONHIR,granted_complex_high,N/A
2016,ONHIR,granted_complex_high,N/A
2017,ONHIR,granted_complex_high,N/A
2018,ONHIR,granted_complex_high,N/A
2019,ONHIR,granted_complex_high,N/A
2020,ONHIR,granted_complex_high,N/A
2021,ONHIR,granted_complex_high,N/A
2022,ONHIR,granted_complex_high,N/A
2023,ONHIR,granted_complex_high,N/A
2024,ONHIR,granted_complex_high,N/A
2008,OPIC,granted_complex_high,N/A
2009,OPIC,granted_complex_high,N/A
2010,OPIC,granted_complex_high,N/A
2011,OPIC,granted_complex_high,23.65
2012,OPIC,granted_complex_high,N/A
2013,OPIC,granted_complex_high,N/A
2014,OPIC,granted_complex_high,N/A
2015,OPIC,granted_complex_high,N/A
2016,OPIC,granted_complex_high,N/A
2017,OPIC,granted_complex_high,201.3
2018,OPIC,granted_complex_high,231.5
2019,OPIC,granted_complex_high,123.1
2008,OPM,granted_complex_high,14
2009,OPM,granted_complex_high,37
2010,OPM,granted_complex_high,48
2011,OPM,granted_complex_high,22
2012,OPM,granted_complex_high,103
2013,OPM,granted_complex_high,41
2014,OPM,granted_complex_high,32
2015,OPM,granted_complex_high,26
2016,OPM,granted_complex_high,34.4
2017,OPM,granted_complex_high,27.5
2018,OPM,granted_complex_high,28.8
2019,OPM,granted_complex_high,36.6
2020,OPM,granted_complex_high,98
2021,OPM,granted_complex_high,225
2022,OPM,granted_complex_high,267
2023,OPM,granted_complex_high,622.23 
2024,OPM,granted_complex_high,197.69
2024,OPPR,granted_complex_high,N/A
2010,OSC,granted_complex_high,N/A
2011,OSC,granted_complex_high,85
2012,OSC,granted_complex_high,254
2013,OSC,granted_complex_high,329.5
2014,OSC,granted_complex_high,359.55
2015,OSC,granted_complex_high,467
2016,OSC,granted_complex_high,545.7
2017,OSC,granted_complex_high,647.61
2018,OSC,granted_complex_high,405.37
2019,OSC,granted_complex_high,465.9
2020,OSC,granted_complex_high,206.36
2021,OSC,granted_complex_high,114.78
2022,OSC,granted_complex_high,61.26
2023,OSC,granted_complex_high,67.1
2024,OSC,granted_complex_high,159
2008,OSHRC,granted_complex_high,28
2009,OSHRC,granted_complex_high,28
2010,OSHRC,granted_complex_high,26
2011,OSHRC,granted_complex_high,N/A
2012,OSHRC,granted_complex_high,30
2013,OSHRC,granted_complex_high,55
2014,OSHRC,granted_complex_high,32
2015,OSHRC,granted_complex_high,21.22
2016,OSHRC,granted_complex_high,40
2017,OSHRC,granted_complex_high,N/A
2018,OSHRC,granted_complex_high,26.5
2019,OSHRC,granted_complex_high,66.33
2020,OSHRC,granted_complex_high,31.25
2021,OSHRC,granted_complex_high,137.6
2022,OSHRC,granted_complex_high,28
2023,OSHRC,granted_complex_high,52.8
2024,OSHRC,granted_complex_high,35
2008,OSTP,granted_complex_high,N/A
2009,OSTP,granted_complex_high,190.2
2010,OSTP,granted_complex_high,24.13
2011,OSTP,granted_complex_high,107.5
2012,OSTP,granted_complex_high,41.92
2013,OSTP,granted_complex_high,7
2014,OSTP,granted_complex_high,53.5
2015,OSTP,granted_complex_high,138.7
2016,OSTP,granted_complex_high,201.6667
2017,OSTP,granted_complex_high,268.67
2018,OSTP,granted_complex_high,387.5
2019,OSTP,granted_complex_high,192.3
2020,OSTP,granted_complex_high,164.32
2021,OSTP,granted_complex_high,56.53
2022,OSTP,granted_complex_high,426.52
2023,OSTP,granted_complex_high,285.76
2024,OSTP,granted_complex_high,106.6
2010,PBGC,granted_complex_high,N/A
2011,PBGC,granted_complex_high,N/A
2012,PBGC,granted_complex_high,N/A
2013,PBGC,granted_complex_high,10
2014,PBGC,granted_complex_high,17.56
2015,PBGC,granted_complex_high,18.58
2016,PBGC,granted_complex_high,16.79
2017,PBGC,granted_complex_high,19.08
2018,PBGC,granted_complex_high,24.39
2019,PBGC,granted_complex_high,36.51
2020,PBGC,granted_complex_high,25.38
2021,PBGC,granted_complex_high,19.36
2022,PBGC,granted_complex_high,15.38
2023,PBGC,granted_complex_high,13.34
2024,PBGC,granted_complex_high,12.65
2008,PC,granted_complex_high,<1
2009,PC,granted_complex_high,<1
2010,PC,granted_complex_high,80
2011,PC,granted_complex_high,100
2012,PC,granted_complex_high,184
2013,PC,granted_complex_high,182
2014,PC,granted_complex_high,123
2015,PC,granted_complex_high,285
2016,PC,granted_complex_high,285
2017,PC,granted_complex_high,300
2018,PC,granted_complex_high,258
2019,PC,granted_complex_high,306.8
2020,PC,granted_complex_high,96.75
2021,PC,granted_complex_high,283.8
2022,PC,granted_complex_high,93.58
2023,PC,granted_complex_high,225.3
2024,PC,granted_complex_high,208.3
2014,PCLOB,granted_complex_high,30
2015,PCLOB,granted_complex_high,N/A
2016,PCLOB,granted_complex_high,N/A
